Level,Type,Holdout Repeat,Visit,ROC_AUC,Accuracy,F1,FPR,TPR,Thresholds,tp,tn,fp,fn
sample,Institute,63,Day 0,0.9142857142857143,0.75,0.8,"[0.0, 0.0, 0.0, 0.2, 0.2, 0.4, 0.4, 1.0]","[0.0, 0.14285714285714285, 0.7142857142857143, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9984782934188843, 0.9683788418769836, 0.9483417868614197, 0.9482625722885132, 0.5304223299026489, 0.4583051800727844, 0.010738475248217583]",6,3,2,1
sample,Institute,63,Adj Wk 1,0.875,0.875,0.8571428571428571,"[0.0, 0.0, 0.0, 0.5, 0.5, 1.0]","[0.0, 0.25, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9994571805000305, 0.9684052467346191, 0.22464825212955475, 0.08258695155382156, 0.003191329538822174]",3,4,0,1
sample,Institute,63,Overall,0.9481481481481482,0.8484848484848485,0.8648648648648649,"[0.0, 0.0, 0.0, 0.06666666666666667, 0.06666666666666667, 0.13333333333333333, 0.13333333333333333, 0.2, 0.2, 0.4666666666666667, 0.4666666666666667, 1.0]","[0.0, 0.05555555555555555, 0.7222222222222222, 0.7222222222222222, 0.8333333333333334, 0.8333333333333334, 0.8888888888888888, 0.8888888888888888, 0.9444444444444444, 0.9444444444444444, 1.0, 1.0]","[inf, 0.9994571805000305, 0.9590900540351868, 0.9483417868614197, 0.9225159287452698, 0.8015128970146179, 0.7394936680793762, 0.5304223299026489, 0.4583051800727844, 0.08258862793445587, 0.08258695155382156, 0.000520403787959367]",16,12,3,2
sample,Institute,64,Screen,0.8571428571428571,0.7333333333333333,0.7777777777777778,"[0.0, 0.0, 0.0, 0.14285714285714285, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 1.0]","[0.0, 0.125, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9989145398139954, 0.9345903992652893, 0.9243741631507874, 0.7836812734603882, 0.7689763307571411, 0.32687073945999146, 0.0007105756085366011]",7,4,3,1
sample,Institute,64,Day 0,0.9285714285714286,0.8461538461538461,0.8571428571428571,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.14285714285714285, 0.7142857142857143, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9922754168510437, 0.8327274322509766, 0.7784127593040466, 0.6654274463653564, 0.44420769810676575, 0.3183659017086029, 0.0027533662505447865]",6,5,1,1
sample,Institute,64,Adj Wk 1,1.0,1.0,1.0,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.25, 1.0, 1.0]","[inf, 0.998921275138855, 0.9553637504577637, 0.000621586455963552]",4,4,0,0
sample,Institute,64,Overall,0.9256965944272445,0.8333333333333334,0.85,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.23529411764705882, 0.23529411764705882, 0.35294117647058826, 0.35294117647058826, 1.0]","[0.0, 0.05263157894736842, 0.5789473684210527, 0.5789473684210527, 0.7894736842105263, 0.7894736842105263, 0.8947368421052632, 0.8947368421052632, 1.0, 1.0]","[inf, 0.998921275138855, 0.9345903992652893, 0.9243741631507874, 0.7836812734603882, 0.7689763307571411, 0.6178237795829773, 0.44420769810676575, 0.3183659017086029, 0.000621586455963552]",17,13,4,2
sample,Institute,65,Screen,0.9,0.8181818181818182,0.8571428571428571,"[0.0, 0.0, 0.0, 0.2, 0.2, 0.4, 0.4, 1.0]","[0.0, 0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.9997841715812683, 0.9889406561851501, 0.9099749326705933, 0.9010637402534485, 0.8417764902114868, 0.8130301833152771, 0.0006087360088713467]",6,3,2,0
sample,Institute,65,Day 0,1.0,0.8888888888888888,0.9090909090909091,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.2, 1.0, 1.0]","[inf, 0.9980390071868896, 0.7751865386962891, 0.0016924301162362099]",5,3,1,0
sample,Institute,65,Adj Wk 1,1.0,1.0,1.0,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.25, 1.0, 1.0]","[inf, 0.9997906684875488, 0.9758394956588745, 0.00012473473907448351]",4,3,0,0
sample,Institute,65,Overall,0.9722222222222223,0.8888888888888888,0.9090909090909091,"[0.0, 0.0, 0.0, 0.08333333333333333, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666, 1.0]","[0.0, 0.06666666666666667, 0.8, 0.8, 0.8666666666666667, 0.8666666666666667, 1.0, 1.0]","[inf, 0.9997906684875488, 0.9758394956588745, 0.9099749326705933, 0.9010637402534485, 0.8417764902114868, 0.7751865386962891, 0.00012473473907448351]",15,9,3,0
sample,Institute,66,Screen,0.9,0.8461538461538461,0.875,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.125, 0.5, 0.5, 1.0, 1.0]","[inf, 0.9975060820579529, 0.9483538866043091, 0.8749674558639526, 0.4936506450176239, 0.006844964809715748]",7,4,1,1
sample,Institute,66,Day 0,0.78125,0.6666666666666666,0.75,"[0.0, 0.0, 0.0, 0.25, 0.25, 0.5, 0.5, 1.0]","[0.0, 0.125, 0.375, 0.375, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9986017942428589, 0.9778039455413818, 0.9674234390258789, 0.6789202690124512, 0.6349923610687256, 0.038887325674295425, 0.011110004037618637]",6,2,2,2
sample,Institute,66,Adj Wk 1,1.0,0.875,0.8888888888888888,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.2, 1.0, 1.0]","[inf, 0.9982038140296936, 0.09008689969778061, 0.014019886031746864]",4,3,0,1
sample,Institute,66,Overall,0.884920634920635,0.7878787878787878,0.8292682926829268,"[0.0, 0.0, 0.0, 0.08333333333333333, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666, 0.25, 0.25, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.047619047619047616, 0.38095238095238093, 0.38095238095238093, 0.5714285714285714, 0.5714285714285714, 0.7142857142857143, 0.7142857142857143, 0.9523809523809523, 0.9523809523809523, 1.0, 1.0]","[inf, 0.9986017942428589, 0.9778039455413818, 0.9674234390258789, 0.9227912425994873, 0.8749674558639526, 0.6789202690124512, 0.6349923610687256, 0.09008689969778061, 0.08179178088903427, 0.038887325674295425, 0.006844964809715748]",17,9,3,4
sample,Institute,67,Screen,0.9285714285714286,0.7692307692307693,0.7692307692307693,"[0.0, 0.0, 0.0, 0.42857142857142855, 0.42857142857142855, 1.0]","[0.0, 0.16666666666666666, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.996755063533783, 0.796546995639801, 0.46312618255615234, 0.31103187799453735, 0.0008173664100468159]",5,5,2,1
sample,Institute,67,Day 0,0.8666666666666667,0.6363636363636364,0.6,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.2, 0.6, 0.6, 1.0, 1.0]","[inf, 0.9988185167312622, 0.9801903367042542, 0.6093755960464478, 0.4312993884086609, 0.009396810084581375]",3,4,2,2
sample,Institute,67,Adj Wk 1,1.0,1.0,1.0,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.3333333333333333, 1.0, 1.0]","[inf, 0.9987903833389282, 0.7860043048858643, 0.00271444208920002]",3,4,0,0
sample,Institute,67,Overall,0.9201680672268907,0.7741935483870968,0.7586206896551724,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.29411764705882354, 0.35294117647058826, 0.35294117647058826, 1.0]","[0.0, 0.07142857142857142, 0.5714285714285714, 0.5714285714285714, 0.7142857142857143, 0.7142857142857143, 0.7857142857142857, 0.7857142857142857, 0.8571428571428571, 0.8571428571428571, 0.9285714285714286, 0.9285714285714286, 1.0, 1.0]","[inf, 0.9988185167312622, 0.9732728004455566, 0.9555244445800781, 0.796546995639801, 0.7959328889846802, 0.7860043048858643, 0.6093755960464478, 0.4924330711364746, 0.46312618255615234, 0.4312993884086609, 0.3319147825241089, 0.31103187799453735, 0.0008173664100468159]",11,13,4,3
sample,Institute,68,Screen,0.9666666666666668,0.9090909090909091,0.9230769230769231,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.16666666666666666, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.9997060894966125, 0.9834616184234619, 0.9828400611877441, 0.9271758794784546, 2.949071495095268e-05]",6,4,1,0
sample,Institute,68,Day 0,1.0,0.9,0.9090909090909091,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.16666666666666666, 1.0, 1.0]","[inf, 0.9999274611473083, 0.4874548316001892, 0.0024590189568698406]",5,4,0,1
sample,Institute,68,Adj Wk 1,1.0,0.875,0.8571428571428571,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.25, 1.0, 1.0]","[inf, 0.9999526143074036, 0.3947102129459381, 0.0005585220060311258]",3,4,0,1
sample,Institute,68,Overall,0.9855769230769231,0.896551724137931,0.9032258064516129,"[0.0, 0.0, 0.0, 0.07692307692307693, 0.07692307692307693, 1.0]","[0.0, 0.0625, 0.8125, 0.8125, 1.0, 1.0]","[inf, 0.9999526143074036, 0.9834616184234619, 0.9828400611877441, 0.3947102129459381, 2.949071495095268e-05]",14,12,1,2
sample,Institute,69,Screen,1.0,0.8571428571428571,0.8888888888888888,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]","[inf, 0.9965760707855225, 0.8620773553848267, 0.0010522615630179644]",8,4,2,0
sample,Institute,69,Day 0,0.9375,0.8571428571428571,0.875,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.125, 0.75, 0.75, 0.875, 0.875, 1.0, 1.0]","[inf, 0.996548056602478, 0.9219394326210022, 0.9086316823959351, 0.780399739742279, 0.33149832487106323, 0.2990572452545166, 0.021641895174980164]",7,5,1,1
sample,Institute,69,Adj Wk 1,0.9333333333333333,0.875,0.8888888888888888,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9996593594551086, 0.6670286059379578, 0.4017074406147003, 0.19583773612976074, 0.03136983513832092]",4,3,0,1
sample,Institute,69,Overall,0.9428571428571428,0.8611111111111112,0.8837209302325582,"[0.0, 0.0, 0.0, 0.06666666666666667, 0.06666666666666667, 0.13333333333333333, 0.13333333333333333, 0.4, 0.4, 1.0]","[0.0, 0.047619047619047616, 0.7142857142857143, 0.7142857142857143, 0.8095238095238095, 0.8095238095238095, 0.9047619047619048, 0.9047619047619048, 1.0, 1.0]","[inf, 0.9996593594551086, 0.9219394326210022, 0.9086316823959351, 0.8620773553848267, 0.8206785917282104, 0.6670286059379578, 0.33149832487106323, 0.19583773612976074, 0.0010522615630179644]",19,12,3,2
sample,Institute,70,Screen,0.9722222222222223,0.9166666666666666,0.9230769230769231,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 1.0]","[0.0, 0.16666666666666666, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.9861466884613037, 0.7062947154045105, 0.6293058395385742, 0.589093029499054, 0.005030031315982342]",6,5,1,0
sample,Institute,70,Day 0,0.8333333333333334,0.8181818181818182,0.8333333333333334,"[0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.16666666666666666, 0.16666666666666666, 1.0, 1.0]","[inf, 0.9381962418556213, 0.9244245290756226, 0.4264748990535736, 0.007764372043311596]",5,4,1,1
sample,Institute,70,Adj Wk 1,0.9375,0.875,0.8571428571428571,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.25, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9865857362747192, 0.9156926870346069, 0.4075213372707367, 0.09943900257349014, 0.006727977655827999]",3,4,0,1
sample,Institute,70,Overall,0.9291666666666667,0.8709677419354839,0.875,"[0.0, 0.0, 0.0, 0.06666666666666667, 0.06666666666666667, 0.13333333333333333, 0.13333333333333333, 0.4, 0.4, 1.0]","[0.0, 0.0625, 0.375, 0.375, 0.8125, 0.8125, 0.9375, 0.9375, 1.0, 1.0]","[inf, 0.9865857362747192, 0.9381962418556213, 0.9244245290756226, 0.7062947154045105, 0.6293058395385742, 0.4264748990535736, 0.10881633311510086, 0.09943900257349014, 0.005030031315982342]",14,13,2,2
sample,Institute,71,Screen,1.0,0.9230769230769231,0.9333333333333333,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.14285714285714285, 1.0, 1.0]","[inf, 0.9980723857879639, 0.9034609794616699, 0.0013978829374536872]",7,5,1,0
sample,Institute,71,Day 0,1.0,1.0,1.0,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.14285714285714285, 1.0, 1.0]","[inf, 0.9953089356422424, 0.5521803498268127, 0.004003649111837149]",7,5,0,0
sample,Institute,71,Adj Wk 1,0.875,0.875,0.8571428571428571,"[0.0, 0.0, 0.0, 0.5, 0.5, 1.0]","[0.0, 0.25, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9991191625595093, 0.9732803702354431, 0.125348299741745, 0.05664323270320892, 0.0020372774451971054]",3,4,0,1
sample,Institute,71,Overall,0.9703703703703703,0.9393939393939394,0.9444444444444444,"[0.0, 0.0, 0.0, 0.06666666666666667, 0.06666666666666667, 0.4666666666666667, 0.4666666666666667, 1.0]","[0.0, 0.05555555555555555, 0.8888888888888888, 0.8888888888888888, 0.9444444444444444, 0.9444444444444444, 1.0, 1.0]","[inf, 0.9991191625595093, 0.9034609794616699, 0.899887204170227, 0.5521803498268127, 0.06527610868215561, 0.05664323270320892, 0.0013978829374536872]",17,14,1,1
sample,Institute,72,Screen,1.0,0.9230769230769231,0.9230769230769231,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.14285714285714285, 1.0, 1.0]","[inf, 0.9953137636184692, 0.44482991099357605, 0.0030178672168403864]",6,6,0,1
sample,Institute,72,Day 0,0.9714285714285715,0.8333333333333334,0.8571428571428571,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.14285714285714285, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9941592216491699, 0.8329787254333496, 0.6522504091262817, 0.3215901851654053, 0.010396499186754227]",6,4,1,1
sample,Institute,72,Adj Wk 1,0.9166666666666667,0.8571428571428571,0.8571428571428571,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.25, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9959107637405396, 0.9465201497077942, 0.4127032458782196, 0.2445158064365387, 0.014424016699194908]",3,3,0,1
sample,Institute,72,Overall,0.9682539682539683,0.875,0.8823529411764706,"[0.0, 0.0, 0.0, 0.07142857142857142, 0.07142857142857142, 0.21428571428571427, 0.21428571428571427, 0.2857142857142857, 0.2857142857142857, 1.0]","[0.0, 0.05555555555555555, 0.8333333333333334, 0.8333333333333334, 0.8888888888888888, 0.8888888888888888, 0.9444444444444444, 0.9444444444444444, 1.0, 1.0]","[inf, 0.9959107637405396, 0.6540554761886597, 0.6522504091262817, 0.44482991099357605, 0.40577900409698486, 0.3215901851654053, 0.30586832761764526, 0.2445158064365387, 0.0030178672168403864]",15,13,1,3
sample,Institute,73,Screen,0.9142857142857144,0.9166666666666666,0.9333333333333333,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.14285714285714285, 0.5714285714285714, 0.5714285714285714, 1.0, 1.0]","[inf, 0.999907374382019, 0.9992168545722961, 0.9980798959732056, 0.91886967420578, 0.0002735884045250714]",7,4,1,0
sample,Institute,73,Day 0,0.8928571428571428,0.9090909090909091,0.9333333333333333,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.14285714285714285, 0.5714285714285714, 0.5714285714285714, 1.0, 1.0]","[inf, 0.9998606443405151, 0.9973526000976562, 0.9937192797660828, 0.6088857650756836, 0.0013744408497586846]",7,3,1,0
sample,Institute,73,Adj Wk 1,0.9333333333333333,0.875,0.9090909090909091,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9997898936271667, 0.9987432956695557, 0.9874324798583984, 0.8626092076301575, 0.0002887976006604731]",5,2,1,0
sample,Institute,73,Overall,0.9078947368421053,0.9032258064516129,0.926829268292683,"[0.0, 0.0, 0.0, 0.08333333333333333, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666, 0.25, 0.25, 1.0]","[0.0, 0.05263157894736842, 0.47368421052631576, 0.47368421052631576, 0.6842105263157895, 0.6842105263157895, 0.7368421052631579, 0.7368421052631579, 1.0, 1.0]","[inf, 0.999907374382019, 0.9987432956695557, 0.9980798959732056, 0.995319664478302, 0.9937192797660828, 0.9909565448760986, 0.9874324798583984, 0.6088857650756836, 0.0002735884045250714]",19,9,3,0
sample,Institute,74,Screen,0.8541666666666667,0.8571428571428571,0.8888888888888888,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.125, 0.375, 0.375, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9944310188293457, 0.941112756729126, 0.9383279085159302, 0.7579142451286316, 0.7328224778175354, 0.5061142444610596, 0.018469475209712982]",8,4,2,0
sample,Institute,74,Day 0,0.85,0.7692307692307693,0.8235294117647058,"[0.0, 0.0, 0.0, 0.2, 0.2, 0.4, 0.4, 1.0]","[0.0, 0.125, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9917886853218079, 0.9670938849449158, 0.9604119062423706, 0.7436802387237549, 0.6813760995864868, 0.1092078909277916, 0.007493838667869568]",7,3,2,1
sample,Institute,74,Adj Wk 1,1.0,0.875,0.8888888888888888,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.2, 1.0, 1.0]","[inf, 0.9971831440925598, 0.05446731671690941, 0.015539098531007767]",4,3,0,1
sample,Institute,74,Overall,0.8775510204081632,0.8285714285714286,0.8636363636363636,"[0.0, 0.0, 0.0, 0.07142857142857142, 0.07142857142857142, 0.14285714285714285, 0.14285714285714285, 0.21428571428571427, 0.21428571428571427, 0.2857142857142857, 0.2857142857142857, 0.35714285714285715, 0.35714285714285715, 0.5714285714285714, 0.5714285714285714, 1.0]","[0.0, 0.047619047619047616, 0.42857142857142855, 0.42857142857142855, 0.5238095238095238, 0.5238095238095238, 0.7619047619047619, 0.7619047619047619, 0.8095238095238095, 0.8095238095238095, 0.9047619047619048, 0.9047619047619048, 0.9523809523809523, 0.9523809523809523, 1.0, 1.0]","[inf, 0.9971831440925598, 0.9670938849449158, 0.9604119062423706, 0.941112756729126, 0.9383279085159302, 0.7436802387237549, 0.7328224778175354, 0.6871230602264404, 0.6813760995864868, 0.5061142444610596, 0.15828028321266174, 0.1092078909277916, 0.06880705058574677, 0.05446731671690941, 0.007493838667869568]",19,10,4,2
sample,Institute,75,Screen,0.9387755102040816,0.7857142857142857,0.8,"[0.0, 0.0, 0.0, 0.42857142857142855, 0.42857142857142855, 1.0]","[0.0, 0.14285714285714285, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9996588230133057, 0.8540504574775696, 0.3249615728855133, 0.31703150272369385, 0.0002616755082271993]",6,5,2,1
sample,Institute,75,Day 0,0.8571428571428572,0.8461538461538461,0.8571428571428571,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9979108572006226, 0.9793228507041931, 0.9728193283081055, 0.7034921646118164, 0.42093271017074585, 0.16048146784305573, 0.0013768705539405346]",6,5,1,1
sample,Institute,75,Adj Wk 1,1.0,1.0,1.0,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.2, 1.0, 1.0]","[inf, 0.9997201561927795, 0.5792745351791382, 0.0007763156900182366]",5,4,0,0
sample,Institute,75,Overall,0.9287925696594427,0.8611111111111112,0.8717948717948718,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.29411764705882354, 0.29411764705882354, 1.0]","[0.0, 0.05263157894736842, 0.42105263157894735, 0.42105263157894735, 0.7368421052631579, 0.7368421052631579, 0.8421052631578947, 0.8421052631578947, 0.8947368421052632, 0.8947368421052632, 1.0, 1.0]","[inf, 0.9997201561927795, 0.9793228507041931, 0.9728193283081055, 0.8221213221549988, 0.8131986856460571, 0.6132606267929077, 0.5993194580078125, 0.5792745351791382, 0.3249615728855133, 0.16048146784305573, 0.0002616755082271993]",17,14,3,2
sample,Institute,76,Screen,0.8928571428571428,0.9090909090909091,0.9333333333333333,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.14285714285714285, 0.5714285714285714, 0.5714285714285714, 1.0, 1.0]","[inf, 0.9984335899353027, 0.9556847810745239, 0.9401901364326477, 0.7222116589546204, 0.007279831450432539]",7,3,1,0
sample,Institute,76,Day 0,1.0,0.9090909090909091,0.9230769230769231,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.14285714285714285, 1.0, 1.0]","[inf, 0.982421875, 0.2406114935874939, 0.012999651953577995]",6,4,0,1
sample,Institute,76,Adj Wk 1,0.8,0.5714285714285714,0.7272727272727273,"[0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0]","[inf, 0.9982386231422424, 0.982154905796051, 0.5754958391189575, 0.16636469960212708]",4,0,2,1
sample,Institute,76,Overall,0.9105263157894736,0.8275862068965517,0.8717948717948718,"[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.5, 0.5, 1.0]","[0.0, 0.05263157894736842, 0.5263157894736842, 0.5263157894736842, 0.7894736842105263, 0.7894736842105263, 0.8947368421052632, 0.8947368421052632, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0]","[inf, 0.9984335899353027, 0.9462190866470337, 0.9401901364326477, 0.8354989290237427, 0.7233825325965881, 0.7218770384788513, 0.5754958391189575, 0.2406114935874939, 0.18353767693042755, 0.16636469960212708, 0.007279831450432539]",17,7,3,2
sample,Institute,77,Screen,0.7999999999999999,0.6666666666666666,0.6666666666666666,"[0.0, 0.0, 0.0, 0.14285714285714285, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 1.0]","[0.0, 0.2, 0.4, 0.4, 0.6, 0.6, 1.0, 1.0]","[inf, 0.9929735064506531, 0.9668266773223877, 0.8920787572860718, 0.7850925922393799, 0.7100942730903625, 0.3717973232269287, 0.000938408775255084]",4,4,3,1
sample,Institute,77,Day 0,0.8,0.8181818181818182,0.8,"[0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.5, 0.5, 1.0]","[0.0, 0.2, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9732265472412109, 0.9525411128997803, 0.6939978003501892, 0.3617263436317444, 0.11154308170080185, 0.002624284941703081]",4,5,1,1
sample,Institute,77,Adj Wk 1,0.9,0.7777777777777778,0.8,"[0.0, 0.0, 0.0, 0.5, 0.5, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9994486570358276, 0.7853493690490723, 0.20297250151634216, 0.04843182489275932, 0.0007497743936255574]",4,3,1,1
sample,Institute,77,Overall,0.8470588235294118,0.75,0.75,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.29411764705882354, 0.35294117647058826, 0.35294117647058826, 0.47058823529411764, 0.47058823529411764, 0.5294117647058824, 0.5294117647058824, 1.0]","[0.0, 0.06666666666666667, 0.4, 0.4, 0.4666666666666667, 0.4666666666666667, 0.6666666666666666, 0.6666666666666666, 0.7333333333333333, 0.7333333333333333, 0.8, 0.8, 0.8666666666666667, 0.8666666666666667, 0.9333333333333333, 0.9333333333333333, 1.0, 1.0]","[inf, 0.9994486570358276, 0.9583518505096436, 0.9525411128997803, 0.9434029459953308, 0.8920787572860718, 0.7850925922393799, 0.7100942730903625, 0.6939978003501892, 0.6594645977020264, 0.6320234537124634, 0.45968109369277954, 0.3717973232269287, 0.20297250151634216, 0.11154308170080185, 0.05022924393415451, 0.04843182489275932, 0.0007497743936255574]",12,12,5,3
sample,Institute,78,Screen,0.9166666666666667,0.75,0.8,"[0.0, 0.0, 0.0, 0.5, 0.5, 1.0]","[0.0, 0.16666666666666666, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.9981359243392944, 0.8186500072479248, 0.5460277199745178, 0.5240932703018188, 0.0012896893313154578]",6,3,3,0
sample,Institute,78,Day 0,0.888888888888889,0.75,0.7692307692307693,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.16666666666666666, 0.5, 0.5, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.9971323013305664, 0.9663092494010925, 0.9139887690544128, 0.8687000274658203, 0.6574944257736206, 0.15758129954338074, 0.009466025047004223]",5,4,2,1
sample,Institute,78,Adj Wk 1,0.75,0.7142857142857143,0.75,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.25, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9994170665740967, 0.979171097278595, 0.5686290860176086, 0.5617632269859314, 0.06506691873073578, 0.04248678684234619, 0.01633129082620144]",3,2,1,1
sample,Institute,78,Overall,0.8791666666666667,0.7419354838709677,0.7777777777777778,"[0.0, 0.0, 0.0, 0.06666666666666667, 0.06666666666666667, 0.3333333333333333, 0.3333333333333333, 0.4, 0.4, 0.5333333333333333, 0.5333333333333333, 1.0]","[0.0, 0.0625, 0.5, 0.5, 0.75, 0.75, 0.8125, 0.8125, 0.9375, 0.9375, 1.0, 1.0]","[inf, 0.9994170665740967, 0.9182811379432678, 0.9139887690544128, 0.8186500072479248, 0.5686290860176086, 0.5617632269859314, 0.5460277199745178, 0.15758129954338074, 0.051328547298908234, 0.04248678684234619, 0.0012896893313154578]",14,9,6,2
sample,Institute,79,Screen,0.8392857142857142,0.8,0.8421052631578947,"[0.0, 0.0, 0.0, 0.42857142857142855, 0.42857142857142855, 1.0]","[0.0, 0.125, 0.625, 0.625, 1.0, 1.0]","[inf, 0.9988802075386047, 0.9804677367210388, 0.9326362609863281, 0.5594512820243835, 0.00031644845148548484]",8,4,3,0
sample,Institute,79,Day 0,0.7708333333333334,0.6428571428571429,0.7058823529411765,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 1.0]","[0.0, 0.125, 0.5, 0.5, 0.625, 0.625, 1.0, 1.0]","[inf, 0.9991657137870789, 0.9845174551010132, 0.9176754951477051, 0.802808940410614, 0.726368248462677, 0.042486339807510376, 0.0009505196940153837]",6,3,3,2
sample,Institute,79,Adj Wk 1,0.95,0.7777777777777778,0.8,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9994913935661316, 0.9298593997955322, 0.8889702558517456, 0.4131929278373718, 0.0015768766170367599]",4,3,1,1
